time,binance_day,open,high,low,close,volume,quote_volume_m,taker_buy_m,taker_sell_m,taker_net_m,day_cvd_m,range_cvd_m,buy_ratio,trades
2026-06-01 22:21:00+00:00,2026-06-01,71171.2,71171.2,71152.55,71152.55,1.47672,0.10508197627650001,0.0416582560102,0.06342372026630001,-0.021765464256100008,8.3310760860544,8.3310760860544,39.64357874330942,1441
2026-06-01 22:22:00+00:00,2026-06-01,71152.56,71190.0,71152.55,71178.0,6.23225,0.44357346206340004,0.2975900084502,0.1459834536132,0.15160655483700003,8.482682640891401,8.482682640891401,67.08922735500923,2520
2026-06-01 22:23:00+00:00,2026-06-01,71177.68,71185.89,71151.04,71153.01,13.38706,0.9527494953543,0.20545095240109998,0.7472985429532001,-0.5418475905521001,7.940835050339301,7.940835050339301,21.56400537632389,1657
2026-06-01 22:24:00+00:00,2026-06-01,71153.02,71153.02,71142.77,71142.78,37.09965,2.6397432385115,2.5059639421528,0.13377929635869992,2.3721846457941003,10.313019696133402,10.3130196961334,94.93210951705532,1578
2026-06-01 22:25:00+00:00,2026-06-01,71142.78,71249.49,71142.77,71249.48,93.20666,6.6336464342314,6.3387701123730995,0.2948763218582999,6.0438937905148,16.356913486648203,16.3569134866482,95.55483813040352,3767
2026-06-01 22:26:00+00:00,2026-06-01,71249.48,71326.0,71249.48,71313.49,25.95831,1.8506560614682999,1.2378522504215002,0.6128038110467999,0.6250484393747002,16.9819619260229,16.9819619260229,66.88721238885388,4807
2026-06-01 22:27:00+00:00,2026-06-01,71313.49,71320.02,71295.25,71295.26,12.36797,0.8819372042278,0.23181769431399998,0.6501195099138001,-0.41830181559980006,16.5636601104231,16.5636601104231,26.285056714097145,1625
2026-06-01 22:28:00+00:00,2026-06-01,71295.26,71310.0,71292.85,71305.92,6.24101,0.444996619555,0.35040785875979996,0.09458876079520001,0.25581909796459995,16.8194792083877,16.8194792083877,78.74393722590757,1865
2026-06-01 22:29:00+00:00,2026-06-01,71305.92,71305.93,71277.37,71284.3,10.99276,0.7836395246162,0.1705652419534,0.6130742826628001,-0.44250904070940006,16.3769701676783,16.3769701676783,21.76577834520752,1356
2026-06-01 22:30:00+00:00,2026-06-01,71284.29,71307.75,71284.29,71301.23,4.16035,0.2966029173877,0.23466585703819998,0.06193706034950001,0.17272879668869998,16.549698964367,16.549698964367,79.11785194326329,1796
2026-06-01 22:31:00+00:00,2026-06-01,71301.24,71301.24,71301.23,71301.23,4.63166,0.33024309889229997,0.313372514862,0.016870584030299972,0.29650193083170007,16.846200895198702,16.8462008951987,94.89146507924399,315
2026-06-01 22:32:00+00:00,2026-06-01,71301.23,71357.5,71301.23,71357.5,8.83009,0.6300002245879,0.5233570235661,0.10664320102179999,0.4167138225443,17.262914717743,17.262914717742998,83.07251380877551,3121
2026-06-01 22:33:00+00:00,2026-06-01,71357.49,71357.5,71251.13,71251.14,15.15775,1.080714323044,0.1753814568929,0.9053328661511,-0.7299514092582001,16.532963308484803,16.5329633084848,16.228290229272694,3028
2026-06-01 22:34:00+00:00,2026-06-01,71251.13,71251.14,71206.0,71206.01,9.1937,0.6548801965247001,0.1371904858923,0.5176897106324,-0.38049922474009995,16.1524640837447,16.1524640837447,20.948944038976695,1837
2026-06-01 22:35:00+00:00,2026-06-01,71206.01,71222.18,71204.0,71222.18,4.91919,0.3503041510115,0.2703711397957,0.07993301121580002,0.19043812857989997,16.342902212324603,16.3429022123246,77.18182585476244,1594
2026-06-01 22:36:00+00:00,2026-06-01,71222.18,71222.18,71188.0,71188.0,2.91072,0.2072624589713,0.0824047243811,0.1248577345902,-0.0424530102091,16.3004492021155,16.300449202115498,39.75863491637467,1004
2026-06-01 22:37:00+00:00,2026-06-01,71188.0,71188.01,71127.14,71127.15,7.70584,0.5484203526289,0.0768120771138,0.4716082755151,-0.3947961984013,15.905653003714201,15.905653003714198,14.006058809742331,1490
2026-06-01 22:38:00+00:00,2026-06-01,71127.15,71127.15,71082.0,71085.52,10.08996,0.7174275473946,0.1409818599734,0.5764456874212,-0.4354638274478,15.470189176266402,15.470189176266398,19.651024063041316,2599
2026-06-01 22:39:00+00:00,2026-06-01,71085.52,71146.76,71082.09,71127.45,10.1742,0.7235268118787,0.5512729262008,0.17225388567790004,0.3790190405228999,15.849208216789302,15.849208216789298,76.1924668374586,3952
2026-06-01 22:40:00+00:00,2026-06-01,71127.45,71127.45,71090.0,71104.01,9.75509,0.6936216846172001,0.3311547658476,0.3624669187696,-0.031312152922000035,15.817896063867302,15.817896063867298,47.74285077756178,3268
2026-06-01 22:41:00+00:00,2026-06-01,71104.01,71129.88,71091.25,71129.88,4.42565,0.31470798259059996,0.27349433573709997,0.041213646853499986,0.2322806888836,16.0501767527509,16.050176752750897,86.90416222866696,2158
2026-06-01 22:42:00+00:00,2026-06-01,71129.88,71156.0,71129.87,71156.0,4.37561,0.3113146109703,0.27804449463959996,0.0332701163307,0.2447743783089,16.2949511310598,16.294951131059797,89.31302445876078,1214
2026-06-01 22:43:00+00:00,2026-06-01,71156.0,71172.49,71148.63,71148.64,9.66395,0.6877686642789,0.2637584579175,0.4240102063614,-0.16025174844390003,16.134699382615903,16.134699382615896,38.34988007109062,1809
2026-06-01 22:44:00+00:00,2026-06-01,71148.64,71148.64,71128.91,71141.29,5.96646,0.4244429242294,0.2036607575265,0.2207821667029,-0.01712140917639999,16.117577973439502,16.117577973439495,47.983072846898686,1208
2026-06-01 22:45:00+00:00,2026-06-01,71141.29,71182.0,71141.28,71174.98,5.26324,0.3745855255318,0.2697960464113,0.10478947912049998,0.16500656729080004,16.2825845407303,16.282584540730294,72.02521934831036,1696
2026-06-01 22:46:00+00:00,2026-06-01,71174.98,71244.0,71174.97,71244.0,14.61974,1.0410414992047,0.6908444844606999,0.35019701474400006,0.3406474697166999,16.623232010447,16.623232010446994,66.36089771526574,3080
2026-06-01 22:47:00+00:00,2026-06-01,71244.0,71272.0,71243.99,71271.99,8.90258,0.6343698767766001,0.5271756252679,0.10719425150870007,0.41998137375919986,17.0432133842062,17.043213384206194,83.1022475320893,2599
2026-06-01 22:48:00+00:00,2026-06-01,71272.0,71376.0,71268.16,71376.0,16.58092,1.1824586639459,0.8770013242767001,0.3054573396692,0.5715439846075,17.614757368813702,17.614757368813695,74.16760949174497,4908
2026-06-01 22:49:00+00:00,2026-06-01,71375.99,71379.77,71360.0,71378.0,15.9146,1.135818455456,0.7193018474796999,0.4165166079763001,0.3027852395033999,17.917542608317103,17.917542608317095,63.328945222229194,3020
2026-06-01 22:50:00+00:00,2026-06-01,71378.0,71378.0,71360.65,71362.55,8.04339,0.5740157435947,0.2909769643653,0.28303877922939996,0.007938185135900043,17.925480793453,17.925480793452994,50.691460576167145,1345
2026-06-01 22:51:00+00:00,2026-06-01,71362.54,71400.65,71357.81,71397.98,17.38781,1.2410599706456,1.1534487752638,0.08761119538179994,1.0658375798820001,18.991318373335,18.991318373334995,92.94061548563003,2431
2026-06-01 22:52:00+00:00,2026-06-01,71397.99,71400.64,71390.0,71398.01,6.27198,0.4478049466784,0.16661545663309998,0.2811894900453,-0.11457403341219999,18.8767443399228,18.876744339922794,37.20714964606191,1131
2026-06-01 22:53:00+00:00,2026-06-01,71398.01,71398.01,71352.33,71358.22,10.73707,0.766284814701,0.3155965545246,0.4506882601764,-0.13509170565180004,18.741652634271002,18.741652634270995,41.18528104302106,2157
2026-06-01 22:54:00+00:00,2026-06-01,71358.21,71366.26,71352.85,71365.47,4.176,0.2979969885168,0.197274733339,0.1007222551778,0.09655247816120001,18.838205112432203,18.838205112432195,66.20024394235728,944
2026-06-01 22:55:00+00:00,2026-06-01,71365.46,71385.54,71365.46,71376.37,5.08578,0.3630362501049,0.261695693065,0.10134055703989998,0.16035513602510001,18.998560248457302,18.998560248457295,72.08527880876429,982
2026-06-01 22:56:00+00:00,2026-06-01,71376.37,71412.94,71376.36,71412.93,5.12997,0.3662951935734,0.1876127507184,0.17868244285500004,0.008930307863399968,19.0074905563207,19.007490556320693,51.219004237576826,1934
2026-06-01 22:57:00+00:00,2026-06-01,71412.93,71438.0,71412.93,71416.24,7.36295,0.5258878973547,0.3037646871987,0.22212321015600003,0.08164147704269993,19.089132033363402,19.089132033363395,57.762250990502885,2191
2026-06-01 22:58:00+00:00,2026-06-01,71416.24,71460.0,71416.23,71446.01,13.70505,0.9792036685554,0.34815092590839997,0.631052742647,-0.28290181673860004,18.8062302166248,18.806230216624794,35.55449566707815,2836
2026-06-01 22:59:00+00:00,2026-06-01,71446.0,71446.0,71407.99,71408.0,6.10426,0.435960028487,0.0144631972409,0.42149683124609993,-0.40703363400519993,18.399196582619602,18.399196582619595,3.3175512193387435,1417
2026-06-01 23:00:00+00:00,2026-06-01,71407.99,71415.09,71380.0,71391.99,8.00332,0.5714853996513001,0.2664872867014,0.30499811294990004,-0.03851082624850003,18.3606857563711,18.360685756371094,46.63063778427253,2313
2026-06-01 23:01:00+00:00,2026-06-01,71392.0,71420.23,71385.96,71385.96,4.76371,0.3401705076443,0.14227202154,0.19789848610430003,-0.055626464564300024,18.305059291806803,18.305059291806796,41.823737902865766,2344
2026-06-01 23:02:00+00:00,2026-06-01,71385.96,71385.96,71355.36,71355.36,15.11746,1.0789861703119001,0.3297017281556,0.7492844421563001,-0.4195827140007,17.885476577806102,17.885476577806095,30.556622246631193,1223
2026-06-01 23:03:00+00:00,2026-06-01,71355.36,71380.0,71355.36,71379.99,4.93507,0.3522001410641,0.2609969927313,0.09120314833280002,0.16979384439849998,18.0552704222046,18.055270422204597,74.10473827260587,1475
2026-06-01 23:04:00+00:00,2026-06-01,71379.99,71382.0,71379.99,71382.0,3.37243,0.24072620020260002,0.22006362433729998,0.02066257586530002,0.19940104847199996,18.254671470676602,18.2546714706766,91.416565439113,587
2026-06-01 23:05:00+00:00,2026-06-01,71381.99,71382.0,71363.74,71363.75,2.79781,0.1996953746842,0.049129129716399995,0.15056624496780002,-0.1014371152514,18.1532343554252,18.153234355425198,24.602036874461028,855
2026-06-01 23:06:00+00:00,2026-06-01,71363.75,71375.99,71320.27,71320.28,5.61007,0.40030920635420003,0.1722895280701,0.22801967828410002,-0.055730150214000025,18.0975042052112,18.097504205211198,43.039112100173746,2881
2026-06-01 23:07:00+00:00,2026-06-01,71320.28,71378.0,71320.27,71378.0,7.3357,0.5233291269798,0.4956344643624,0.027694662617399998,0.467939801745,18.565444006956202,18.5654440069562,94.70798371624575,2636
2026-06-01 23:08:00+00:00,2026-06-01,71378.0,71384.37,71363.98,71370.49,13.20772,0.9426954108379,0.4268549606343,0.5158404502036,-0.08898548956929997,18.476458517386902,18.4764585173869,45.2802629276509,1988
2026-06-01 23:09:00+00:00,2026-06-01,71370.48,71393.83,71368.0,71371.26,6.0456,0.43153328289939996,0.2419049718355,0.1896283110639,0.05227666077160003,18.528735178158502,18.5287351781585,56.05708329382636,2030
2026-06-01 23:10:00+00:00,2026-06-01,71371.26,71385.25,71368.01,71381.03,4.68392,0.3343275989868,0.1857584425878,0.148569156399,0.037189286188800005,18.5659244643473,18.565924464347297,55.561803198644746,1851
2026-06-01 23:11:00+00:00,2026-06-01,71381.0,71441.42,71376.0,71441.41,9.76039,0.6969932452513,0.5883393561505,0.10865388910080004,0.4796854670497,19.045609931397003,19.045609931396996,84.41105565354152,3185
2026-06-01 23:12:00+00:00,2026-06-01,71441.41,71441.42,71399.79,71399.8,7.41822,0.5298707037117001,0.2263188985563,0.3035518051554001,-0.07723290659910007,18.968377024797903,18.968377024797896,42.71209881409842,1787
2026-06-01 23:13:00+00:00,2026-06-01,71399.79,71399.8,71376.0,71376.0,6.10562,0.4358921545874,0.0478126542055,0.3880795003819,-0.34026684617639996,18.6281101786215,18.628110178621494,10.968918275383452,1131
2026-06-01 23:14:00+00:00,2026-06-01,71376.0,71376.01,71352.0,71366.24,2.68819,0.19183134447410002,0.11126178855159999,0.08056955592250002,0.030692232629099977,18.6588024112506,18.658802411250594,57.999796048253174,1342
2026-06-01 23:15:00+00:00,2026-06-01,71366.24,71412.81,71366.23,71412.81,6.15937,0.43970311077199997,0.4331063331161,0.00659677765589999,0.42650955546020003,19.0853119667108,19.085311966710794,98.49972003966089,2234
2026-06-01 23:16:00+00:00,2026-06-01,71412.81,71432.09,71412.81,71424.57,4.18373,0.2988309644822,0.1473606452118,0.15147031927039997,-0.00410967405859998,19.0812022926522,19.081202292652193,49.31237479594508,1583
2026-06-01 23:17:00+00:00,2026-06-01,71424.58,71424.58,71400.19,71409.97,4.16489,0.2974164669212,0.1232191547643,0.1741973121569,-0.05097815739260001,19.0302241352596,19.030224135259594,41.429836094766976,1676
2026-06-01 23:18:00+00:00,2026-06-01,71409.96,71470.0,71409.96,71448.27,39.1349,2.7963079485673,1.6582079801066,1.1380999684607,0.5201080116459,19.5503321469055,19.550332146905493,59.299905826044295,3538
2026-06-01 23:19:00+00:00,2026-06-01,71448.28,71448.28,71428.0,71428.0,5.38464,0.3846831385231,0.13260495101019998,0.2520781875129,-0.11947323650270002,19.4308589104028,19.430858910402794,34.47121480793397,1744
2026-06-01 23:20:00+00:00,2026-06-01,71428.0,71428.01,71406.26,71406.26,6.03421,0.4309721358457,0.0966843883145,0.3342877475312,-0.2376033592167,19.193255551186102,19.193255551186095,22.434023054593883,1429
2026-06-01 23:21:00+00:00,2026-06-01,71406.26,71406.26,71376.01,71385.68,7.27103,0.5190216016019,0.293207313278,0.22581428832390002,0.06739302495409996,19.260648576140202,19.260648576140195,56.492314071909455,2126
2026-06-01 23:22:00+00:00,2026-06-01,71385.67,71390.0,71385.67,71389.99,1.92883,0.1376944406145,0.0847878986632,0.05290654195129999,0.031881356711900004,19.2925299328521,19.292529932852094,61.57684964244763,493
2026-06-01 23:23:00+00:00,2026-06-01,71390.0,71400.0,71386.0,71399.99,6.42524,0.4587270052729,0.26491139521629997,0.1938156100566,0.07109578515969997,19.3636257180118,19.363625718011793,57.74924784702882,1793
2026-06-01 23:24:00+00:00,2026-06-01,71399.99,71400.0,71346.44,71346.44,3.26749,0.2332311290385,0.006162397610300001,0.2270687314282,-0.2209063338179,19.1427193841939,19.142719384193892,2.642184872878937,2123
2026-06-01 23:25:00+00:00,2026-06-01,71346.45,71361.14,71341.71,71341.72,6.26031,0.4466582132006,0.25843014033719997,0.18822807286340001,0.07020206747379998,19.2129214516677,19.212921451667693,57.858589117924865,1854
2026-06-01 23:26:00+00:00,2026-06-01,71341.72,71341.72,71308.98,71308.99,16.23907,1.1583396041751999,0.1501078961711,1.0082317080041001,-0.858123811833,18.3547976398347,18.354797639834693,12.958884909921117,1307
2026-06-01 23:27:00+00:00,2026-06-01,71308.99,71308.99,71277.37,71289.88,7.4003,0.527533898852,0.2570566211409,0.27047727771110003,-0.013420656570199993,18.3413769832645,18.341376983264492,48.72798159517279,1889
2026-06-01 23:28:00+00:00,2026-06-01,71289.88,71289.89,71268.18,71274.0,7.20892,0.5138035346179,0.3328089883057,0.18099454631219997,0.15181444199350005,18.493191425258,18.493191425257994,64.77358871289196,1188
2026-06-01 23:29:00+00:00,2026-06-01,71274.0,71274.0,71248.0,71248.0,4.94928,0.3526985573079,0.044430927975699995,0.3082676293322,-0.2638367013565,18.2293547239015,18.229354723901494,12.597422658837964,949
2026-06-01 23:30:00+00:00,2026-06-01,71248.01,71256.0,71248.0,71256.0,2.6954,0.1920437872496,0.1495986209546,0.042445166295,0.10715345465959998,18.3365081785611,18.336508178561093,77.89818306393121,733
2026-06-01 23:31:00+00:00,2026-06-01,71255.99,71274.0,71232.0,71232.0,11.13825,0.7937304643333,0.3656908714801,0.42803959285320003,-0.06234872137310007,18.274159457188002,18.27415945718799,46.072424823364294,2566
2026-06-01 23:32:00+00:00,2026-06-01,71232.01,71273.65,71225.29,71273.64,8.25596,0.5882719993961999,0.475776340725,0.11249565867119993,0.3632806820538001,18.6374401392418,18.637440139241793,80.87693128575472,2330
2026-06-01 23:33:00+00:00,2026-06-01,71273.64,71308.0,71270.52,71307.99,10.03789,0.7155940133241999,0.6050740913570001,0.11051992196719988,0.4945541693898002,19.1319943086316,19.131994308631594,84.55549936006398,2246
2026-06-01 23:34:00+00:00,2026-06-01,71308.0,71327.81,71307.99,71327.29,4.30637,0.3071393351989,0.2222133275414,0.08492600765750001,0.1372873198839,19.2692816285155,19.269281628515493,72.34935486120563,1683
2026-06-01 23:35:00+00:00,2026-06-01,71327.29,71345.42,71327.29,71336.51,5.31279,0.37900543777740003,0.196174110085,0.18283132769240001,0.013342782392599969,19.282624410908102,19.28262441090809,51.760236274028934,1310
2026-06-01 23:36:00+00:00,2026-06-01,71336.51,71412.12,71315.7,71410.7,31.84676,2.2725341822092,1.7560952176181002,0.5164389645911001,1.2396562530269999,20.522280663935103,20.522280663935092,77.27475482507137,3256
2026-06-01 23:37:00+00:00,2026-06-01,71410.7,71546.44,71404.02,71533.0,50.78964,3.6307030730539003,2.9729476016041,0.6577554714498003,2.3151921301542995,22.8374727940894,22.837472794089393,81.88352343292723,7488
2026-06-01 23:38:00+00:00,2026-06-01,71533.01,71550.2,71518.0,71536.69,33.72045,2.4121587922685004,1.5904362534521002,0.8217225388164001,0.7687137146357,23.606186508725102,23.606186508725095,65.93414407665857,3504
2026-06-01 23:39:00+00:00,2026-06-01,71536.69,71583.29,71502.42,71510.0,25.17833,1.8016658740668001,0.9601907075433,0.8414751665235001,0.11871554101979989,23.7249020497449,23.724902049744895,53.29460480793339,3074
2026-06-01 23:40:00+00:00,2026-06-01,71510.0,71569.15,71510.0,71569.14,11.76822,0.8417390392285999,0.545620521242,0.29611851798659994,0.24950200325540012,23.9744040530003,23.974404053000296,64.82062679925436,2991
2026-06-01 23:41:00+00:00,2026-06-01,71569.14,71583.29,71554.0,71554.0,7.76196,0.5555373788496,0.2883189098801,0.26721846896949997,0.02110044091060001,23.9955044939109,23.995504493910897,51.89910181690155,2851
2026-06-01 23:42:00+00:00,2026-06-01,71554.0,71563.38,71526.63,71526.63,5.59688,0.400482179985,0.18396754933790002,0.2165146306471,-0.03254708130919998,23.9629574126017,23.962957412601696,45.936513166401184,1547
2026-06-01 23:43:00+00:00,2026-06-01,71526.63,71536.17,71525.67,71530.0,2.91436,0.2084669999372,0.09598902098869999,0.1124779789485,-0.0164889579598,23.946468454641902,23.946468454641895,46.04518749615833,956
2026-06-01 23:44:00+00:00,2026-06-01,71530.0,71530.0,71498.37,71510.01,8.41529,0.6018329194340001,0.22189112948460002,0.3799417899494,-0.15805066046479999,23.7884177941771,23.788417794177096,36.86922438428257,2014
2026-06-01 23:45:00+00:00,2026-06-01,71510.0,71539.94,71482.16,71482.17,5.64476,0.40372564480990003,0.2198887419085,0.18383690290140003,0.036051839007099976,23.8244696331842,23.824469633184197,54.46489335896355,2779
2026-06-01 23:46:00+00:00,2026-06-01,71482.16,71530.0,71482.16,71521.88,5.59917,0.40039352376930004,0.2510544230966,0.14933910067270004,0.10171532242389995,23.9261849556081,23.926184955608097,62.70191903534717,2497
2026-06-01 23:47:00+00:00,2026-06-01,71521.88,71521.88,71478.0,71484.06,5.34875,0.3824007455115,0.2221590689887,0.1602416765228,0.06191739246589999,23.988102348074,23.988102348073998,58.09587758296328,1736
2026-06-01 23:48:00+00:00,2026-06-01,71484.05,71484.06,71484.05,71484.05,2.39899,0.1714895308578,0.0696848062098,0.10180472464800001,-0.03211991843820002,23.9559824296358,23.955982429635796,40.635020611015015,176
2026-06-01 23:49:00+00:00,2026-06-01,71484.06,71552.0,71484.05,71542.0,10.1721,0.7275280615616,0.6126929059813,0.1148351555802999,0.49785775040100017,24.4538401800368,24.453840180036796,84.21570773039154,5170
2026-06-01 23:50:00+00:00,2026-06-01,71542.0,71548.38,71534.5,71534.5,5.9068,0.4225978796767,0.246409192484,0.17618868719269998,0.07022050529130001,24.524060685328102,24.524060685328095,58.30819422769239,1242
2026-06-01 23:51:00+00:00,2026-06-01,71534.5,71534.5,71496.87,71496.87,4.21217,0.3012204355041,0.036503528448600005,0.26471690705549994,-0.22821337860689997,24.2958473067212,24.295847306721196,12.118543148478764,1870
2026-06-01 23:52:00+00:00,2026-06-01,71496.87,71496.88,71490.0,71490.0,3.34332,0.2390319541087,0.0502908755366,0.18874107857210004,-0.1384502030355,24.1573971036857,24.157397103685696,21.039394387300277,491
2026-06-01 23:53:00+00:00,2026-06-01,71490.0,71490.01,71396.84,71449.99,47.0789,3.3628618225261,0.7995123768855,2.5633494456406,-1.7638370687551002,22.3935600349306,22.393560034930594,23.774761470423,4240
2026-06-01 23:54:00+00:00,2026-06-01,71450.0,71459.02,71436.0,71439.78,5.84198,0.41739015856170003,0.11712704451900001,0.3002631140427,-0.18313606952370004,22.2104239654069,22.210423965406893,28.061764782047653,2063
2026-06-01 23:55:00+00:00,2026-06-01,71439.77,71439.78,71403.3,71403.3,3.67152,0.2622452409398,0.0192989480722,0.2429462928676,-0.2236473447954,21.9867766206115,21.986776620611494,7.359122324980606,1236
2026-06-01 23:56:00+00:00,2026-06-01,71403.29,71403.3,71372.21,71376.83,27.83352,1.9869572203761,0.43903178183310004,1.5479254385429997,-1.1088936567098997,20.8778829639016,20.877882963901595,22.095683657950026,2690
2026-06-01 23:57:00+00:00,2026-06-01,71376.83,71405.79,71376.83,71389.54,8.80075,0.6283345192392,0.2188176985882,0.40951682065100004,-0.1906991220628,20.687183841838802,20.687183841838795,34.82503219036077,1893
2026-06-01 23:58:00+00:00,2026-06-01,71389.54,71432.51,71389.53,71432.46,6.38682,0.45609105325320004,0.3118615062398,0.14422954701340002,0.1676319592264,20.8548158010652,20.854815801065197,68.37702779200744,1603
2026-06-01 23:59:00+00:00,2026-06-01,71432.46,71432.46,71408.89,71408.9,8.24235,0.5886800948803,0.30567272578779997,0.2830073690925,0.022665356695299968,20.8774811577605,20.877481157760496,51.925099633265894,1564
2026-06-02 00:00:00+00:00,2026-06-02,71408.9,71408.9,71340.0,71350.0,17.05132,1.2170134544298,0.15555863071960002,1.0614548237102,-0.9058961929905999,-0.9058961929905999,19.971584964769896,12.781997615012644,3269
2026-06-02 00:01:00+00:00,2026-06-02,71349.99,71371.67,71325.0,71371.66,19.02101,1.3571342172514,0.6339649792708,0.7231692379806,-0.08920425870979996,-0.9951004517003998,19.882380706060097,46.71350638809826,4032
2026-06-02 00:02:00+00:00,2026-06-02,71371.66,71371.67,71327.94,71352.0,18.09621,1.291150263174,0.5853226978078,0.7058275653662,-0.12050486755839991,-1.1156053192587998,19.761875838501698,45.33342977206363,4100
2026-06-02 00:03:00+00:00,2026-06-02,71352.0,71388.0,71346.86,71352.54,15.43666,1.1016394236906002,0.4142337446741,0.6874056790165,-0.2731719343424,-1.3887772536011997,19.488703904159298,37.601572326304044,4149
2026-06-02 00:04:00+00:00,2026-06-02,71352.54,71372.13,71319.99,71325.84,24.26573,1.7310277951241,0.57366179048,1.1573660046441,-0.5837042141641001,-1.9724814677653,18.904999689995197,33.139952581689954,3246
2026-06-02 00:05:00+00:00,2026-06-02,71325.85,71341.58,71292.0,71336.01,33.22075,2.3695628488011002,1.5990220455091,0.7705408032920003,0.8284812422170997,-1.1440002255482002,19.733480932212295,67.48173175985343,4420
2026-06-02 00:06:00+00:00,2026-06-02,71336.01,71336.01,71287.41,71295.71,9.37321,0.6683877233586001,0.14984294224880002,0.5185447811098001,-0.36870183886100005,-1.5127020644092002,19.364779093351295,22.418565903013604,2702
2026-06-02 00:07:00+00:00,2026-06-02,71295.71,71315.04,71287.74,71315.04,11.95238,0.8522292391182,0.4407940662703,0.4114351728479,0.029358893422399997,-1.4833431709868001,19.394137986773696,51.722476305364594,3032
2026-06-02 00:08:00+00:00,2026-06-02,71315.04,71331.2,71304.65,71323.1,15.46542,1.1030031304831,0.3599641349695,0.7430389955136,-0.38307486054409995,-1.8664180315309,19.011063126229597,32.634915080598255,2571
2026-06-02 00:09:00+00:00,2026-06-02,71323.1,71328.16,71282.25,71282.26,10.43072,0.7437801232522,0.2244949832968,0.5192851399553999,-0.2947901566586,-2.1612081881895002,18.716272969570998,30.182976968406905,2549
2026-06-02 00:10:00+00:00,2026-06-02,71282.26,71316.72,71268.0,71285.52,12.64824,0.9017005324094,0.3870334133771,0.5146671190323,-0.12763370565519994,-2.2888418938447,18.5886392639158,42.922611162591046,3760
2026-06-02 00:11:00+00:00,2026-06-02,71285.52,71311.58,71277.38,71281.62,11.14586,0.7946444106344,0.42499097770300004,0.36965343293139996,0.05533754477160005,-2.2335043490731,18.6439768086874,53.48190612247695,3048
2026-06-02 00:12:00+00:00,2026-06-02,71281.62,71281.62,71255.16,71255.16,9.36548,0.6674911378552,0.34652950857160003,0.32096162928359995,0.025567879288000056,-2.2079364697851,18.6695446879754,51.91522237809445,2957
2026-06-02 00:13:00+00:00,2026-06-02,71255.16,71278.72,71255.16,71277.49,9.52053,0.6785313629477,0.32001543073820005,0.35851593220949995,-0.03850050147129991,-2.2464369712564,18.6310441865041,47.162953433423866,2399
2026-06-02 00:14:00+00:00,2026-06-02,71277.49,71277.5,71255.99,71268.01,6.70224,0.47762247008310005,0.2149353690187,0.2626871010644001,-0.047751732045700046,-2.2941887033021,18.583292454458398,45.00110076088005,1570
2026-06-02 00:15:00+00:00,2026-06-02,71268.01,71303.77,71248.0,71248.01,12.6611,0.9024481524503001,0.38034379699349996,0.5221043554568001,-0.1417605584633001,-2.4359492617654,18.441531895995098,42.145778232334116,4149
