timestamp_utc,yield_pct,source
2026-05-21T00:00:00Z,5.128,CNBC
2026-05-21T00:01:00Z,5.13,CNBC
2026-05-21T00:02:00Z,5.129,CNBC
2026-05-21T00:03:00Z,5.13,CNBC
2026-05-21T00:04:00Z,5.129,CNBC
2026-05-21T00:06:00Z,5.129,CNBC
2026-05-21T00:08:00Z,5.13,CNBC
2026-05-21T00:10:00Z,5.128,CNBC
2026-05-21T00:11:00Z,5.129,CNBC
2026-05-21T00:13:00Z,5.129,CNBC
2026-05-21T00:14:00Z,5.13,CNBC
2026-05-21T00:15:00Z,5.129,CNBC
2026-05-21T00:16:00Z,5.128,CNBC
2026-05-21T00:17:00Z,5.129,CNBC
2026-05-21T00:18:00Z,5.131,CNBC
2026-05-21T00:19:00Z,5.13,CNBC
2026-05-21T00:20:00Z,5.13,CNBC
2026-05-21T00:21:00Z,5.13,CNBC
2026-05-21T00:22:00Z,5.129,CNBC
2026-05-21T00:23:00Z,5.129,CNBC
2026-05-21T00:24:00Z,5.128,CNBC
2026-05-21T00:25:00Z,5.128,CNBC
2026-05-21T00:26:00Z,5.128,CNBC
2026-05-21T00:27:00Z,5.129,CNBC
2026-05-21T00:28:00Z,5.129,CNBC
2026-05-21T00:30:00Z,5.13,CNBC
2026-05-21T00:31:00Z,5.13,CNBC
2026-05-21T00:32:00Z,5.128,CNBC
2026-05-21T00:33:00Z,5.127,CNBC
2026-05-21T00:34:00Z,5.126,CNBC
2026-05-21T00:35:00Z,5.127,CNBC
2026-05-21T00:36:00Z,5.127,CNBC
2026-05-21T00:37:00Z,5.127,CNBC
2026-05-21T00:39:00Z,5.127,CNBC
2026-05-21T00:40:00Z,5.128,CNBC
2026-05-21T00:41:00Z,5.128,CNBC
2026-05-21T00:42:00Z,5.128,CNBC
2026-05-21T00:43:00Z,5.127,CNBC
2026-05-21T00:44:00Z,5.128,CNBC
2026-05-21T00:45:00Z,5.127,CNBC
2026-05-21T00:46:00Z,5.126,CNBC
2026-05-21T00:47:00Z,5.126,CNBC
2026-05-21T00:48:00Z,5.126,CNBC
2026-05-21T00:49:00Z,5.126,CNBC
2026-05-21T00:50:00Z,5.126,CNBC
2026-05-21T00:51:00Z,5.126,CNBC
2026-05-21T00:52:00Z,5.126,CNBC
2026-05-21T00:53:00Z,5.125,CNBC
2026-05-21T00:54:00Z,5.125,CNBC
2026-05-21T00:55:00Z,5.126,CNBC
2026-05-21T00:56:00Z,5.125,CNBC
2026-05-21T00:57:00Z,5.125,CNBC
2026-05-21T00:59:00Z,5.125,CNBC
2026-05-21T01:00:00Z,5.125,CNBC
2026-05-21T01:01:00Z,5.125,CNBC
2026-05-21T01:02:00Z,5.125,CNBC
2026-05-21T01:03:00Z,5.125,CNBC
2026-05-21T01:04:00Z,5.125,CNBC
2026-05-21T01:05:00Z,5.125,CNBC
2026-05-21T01:06:00Z,5.125,CNBC
2026-05-21T01:09:00Z,5.123,CNBC
2026-05-21T01:10:00Z,5.124,CNBC
2026-05-21T01:11:00Z,5.124,CNBC
2026-05-21T01:12:00Z,5.124,CNBC
2026-05-21T01:13:00Z,5.124,CNBC
2026-05-21T01:14:00Z,5.124,CNBC
2026-05-21T01:15:00Z,5.123,CNBC
2026-05-21T01:16:00Z,5.123,CNBC
2026-05-21T01:18:00Z,5.122,CNBC
2026-05-21T01:19:00Z,5.122,CNBC
2026-05-21T01:20:00Z,5.123,CNBC
2026-05-21T01:21:00Z,5.123,CNBC
2026-05-21T01:22:00Z,5.122,CNBC
2026-05-21T01:23:00Z,5.122,CNBC
2026-05-21T01:24:00Z,5.123,CNBC
2026-05-21T01:26:00Z,5.123,CNBC
2026-05-21T01:27:00Z,5.122,CNBC
2026-05-21T01:28:00Z,5.122,CNBC
2026-05-21T01:29:00Z,5.123,CNBC
2026-05-21T01:30:00Z,5.117,CNBC
2026-05-21T01:31:00Z,5.117,CNBC
2026-05-21T01:32:00Z,5.118,CNBC
2026-05-21T01:33:00Z,5.118,CNBC
2026-05-21T01:34:00Z,5.118,CNBC
2026-05-21T01:35:00Z,5.118,CNBC
2026-05-21T01:36:00Z,5.117,CNBC
2026-05-21T01:38:00Z,5.118,CNBC
2026-05-21T01:39:00Z,5.119,CNBC
2026-05-21T01:40:00Z,5.119,CNBC
2026-05-21T01:41:00Z,5.118,CNBC
2026-05-21T01:42:00Z,5.118,CNBC
2026-05-21T01:43:00Z,5.118,CNBC
2026-05-21T01:44:00Z,5.118,CNBC
2026-05-21T01:45:00Z,5.119,CNBC
2026-05-21T01:46:00Z,5.119,CNBC
2026-05-21T01:48:00Z,5.119,CNBC
2026-05-21T01:50:00Z,5.118,CNBC
2026-05-21T01:52:00Z,5.116,CNBC
2026-05-21T01:53:00Z,5.114,CNBC
2026-05-21T01:54:00Z,5.115,CNBC
2026-05-21T01:55:00Z,5.113,CNBC
2026-05-21T01:56:00Z,5.114,CNBC
2026-05-21T01:57:00Z,5.114,CNBC
2026-05-21T01:58:00Z,5.117,CNBC
2026-05-21T02:00:00Z,5.115,CNBC
2026-05-21T02:01:00Z,5.116,CNBC
2026-05-21T02:02:00Z,5.117,CNBC
2026-05-21T02:03:00Z,5.116,CNBC
2026-05-21T02:04:00Z,5.115,CNBC
2026-05-21T02:06:00Z,5.116,CNBC
2026-05-21T02:07:00Z,5.115,CNBC
2026-05-21T02:08:00Z,5.116,CNBC
2026-05-21T02:10:00Z,5.116,CNBC
2026-05-21T02:11:00Z,5.116,CNBC
2026-05-21T02:12:00Z,5.117,CNBC
2026-05-21T02:13:00Z,5.116,CNBC
2026-05-21T02:14:00Z,5.115,CNBC
2026-05-21T02:15:00Z,5.116,CNBC
2026-05-21T02:16:00Z,5.116,CNBC
2026-05-21T02:18:00Z,5.116,CNBC
2026-05-21T02:19:00Z,5.117,CNBC
2026-05-21T02:20:00Z,5.116,CNBC
2026-05-21T02:21:00Z,5.116,CNBC
2026-05-21T02:22:00Z,5.117,CNBC
2026-05-21T02:24:00Z,5.116,CNBC
2026-05-21T02:25:00Z,5.116,CNBC
2026-05-21T02:26:00Z,5.117,CNBC
2026-05-21T02:28:00Z,5.117,CNBC
2026-05-21T02:29:00Z,5.117,CNBC
2026-05-21T02:30:00Z,5.115,CNBC
2026-05-21T02:31:00Z,5.116,CNBC
2026-05-21T02:32:00Z,5.116,CNBC
2026-05-21T02:33:00Z,5.117,CNBC
2026-05-21T02:34:00Z,5.116,CNBC
2026-05-21T02:36:00Z,5.116,CNBC
2026-05-21T02:37:00Z,5.116,CNBC
2026-05-21T02:38:00Z,5.116,CNBC
2026-05-21T02:39:00Z,5.117,CNBC
2026-05-21T02:40:00Z,5.117,CNBC
2026-05-21T02:42:00Z,5.117,CNBC
2026-05-21T02:44:00Z,5.116,CNBC
2026-05-21T02:45:00Z,5.117,CNBC
2026-05-21T02:46:00Z,5.117,CNBC
2026-05-21T02:47:00Z,5.117,CNBC
2026-05-21T02:48:00Z,5.118,CNBC
2026-05-21T02:49:00Z,5.118,CNBC
2026-05-21T02:52:00Z,5.119,CNBC
2026-05-21T02:53:00Z,5.12,CNBC
2026-05-21T02:54:00Z,5.12,CNBC
2026-05-21T02:55:00Z,5.12,CNBC
2026-05-21T02:56:00Z,5.12,CNBC
2026-05-21T02:57:00Z,5.119,CNBC
2026-05-21T02:58:00Z,5.12,CNBC
2026-05-21T03:00:00Z,5.12,CNBC
2026-05-21T03:01:00Z,5.12,CNBC
2026-05-21T03:02:00Z,5.12,CNBC
2026-05-21T03:06:00Z,5.121,CNBC
2026-05-21T03:07:00Z,5.122,CNBC
2026-05-21T03:08:00Z,5.122,CNBC
2026-05-21T03:09:00Z,5.121,CNBC
2026-05-21T03:11:00Z,5.122,CNBC
2026-05-21T03:18:00Z,5.12,CNBC
2026-05-21T03:19:00Z,5.121,CNBC
2026-05-21T03:20:00Z,5.121,CNBC
2026-05-21T03:21:00Z,5.12,CNBC
2026-05-21T03:22:00Z,5.12,CNBC
2026-05-21T03:23:00Z,5.121,CNBC
2026-05-21T03:24:00Z,5.121,CNBC
2026-05-21T03:25:00Z,5.12,CNBC
2026-05-21T03:26:00Z,5.121,CNBC
2026-05-21T03:27:00Z,5.121,CNBC
2026-05-21T03:28:00Z,5.12,CNBC
2026-05-21T03:29:00Z,5.119,CNBC
2026-05-21T03:30:00Z,5.119,CNBC
2026-05-21T03:32:00Z,5.12,CNBC
2026-05-21T03:33:00Z,5.12,CNBC
2026-05-21T03:34:00Z,5.121,CNBC
2026-05-21T03:35:00Z,5.121,CNBC
2026-05-21T03:38:00Z,5.121,CNBC
2026-05-21T03:41:00Z,5.122,CNBC
2026-05-21T03:42:00Z,5.121,CNBC
2026-05-21T03:43:00Z,5.121,CNBC
2026-05-21T03:47:00Z,5.122,CNBC
2026-05-21T03:50:00Z,5.122,CNBC
2026-05-21T03:52:00Z,5.123,CNBC
2026-05-21T03:54:00Z,5.123,CNBC
2026-05-21T03:55:00Z,5.123,CNBC
2026-05-21T03:56:00Z,5.123,CNBC
2026-05-21T03:59:00Z,5.123,CNBC
2026-05-21T04:00:00Z,5.123,CNBC
2026-05-21T04:01:00Z,5.122,CNBC
2026-05-21T04:02:00Z,5.121,CNBC
2026-05-21T04:03:00Z,5.122,CNBC
2026-05-21T04:04:00Z,5.122,CNBC
2026-05-21T04:05:00Z,5.121,CNBC
2026-05-21T04:08:00Z,5.122,CNBC
2026-05-21T04:09:00Z,5.123,CNBC
