date,taiex_close,margin_financing_twd,margin_financing_trillion_twd,foreign_net_buy_twd,foreign_net_buy_100m_twd,usdtwd,taiex_ratio,usdtwd_ratio
2015-11-06,8693.5703125,141755877000.0,0.141755877,-14669288107.0,-146.69288107,32.70899963378906,100.94084060068207,112.23236564706889
2015-11-09,8642.48046875,141941643000.0,0.141941643,-2855439337.0,-28.55439337,32.722999572753906,100.34763762550543,112.28040277099598
2015-11-10,8536.900390625,143066740000.0,0.14306674,-11818560284.0,-118.18560284,31.95400047302246,99.12174981951395,109.6417837637008
2015-11-11,8415.009765625,143653057000.0,0.143653057,-12356649939.0,-123.56649939,32.84299850463867,97.70648063705255,112.6921476776374
2015-11-12,8428.08984375,143713171000.0,0.143713171,-6498837293.0,-64.98837293,31.687999725341797,97.85835311678181,108.72907186451909
2015-11-13,8329.5,144110180000.0,0.14411018,-11606785342.0,-116.06785342,31.55699920654297,96.7136287578489,108.27957789373441
2015-11-16,8295.400390625,144061722000.0,0.144061722,-9417663473.0,-94.17663473,32.900001525878906,96.31769899473208,112.88773861574155
2015-11-17,8419.419921875,143821489000.0,0.143821489,1328641087.0,13.28641087,33.013999938964844,97.7576868576332,113.27889431368072
2015-11-18,8340.4697265625,145018135000.0,0.145018135,-7219960375.0,-72.19960375,31.89900016784668,96.84099799517895,109.45306462125379
2015-11-19,8477.2001953125,145363264000.0,0.145363264,2790389444.0,27.90389444,33.000999450683594,98.42857225468723,113.23428654301493
2015-11-20,8465.4501953125,145637236000.0,0.145637236,1177461150.0,11.7746115,32.494998931884766,98.29214328081068,111.49807828598306
2015-11-23,8485.73046875,145831482000.0,0.145831482,2939608102.0,29.39608102,31.702999114990234,98.52761705910974,108.78053834170744
2015-11-24,8400.1396484375,146207967000.0,0.146207967,-1087037200.0,-10.870372,32.77000045776367,97.53382405583429,112.44167399821818
2015-11-25,8386.1298828125,146569332000.0,0.146569332,-1680423640.0,-16.8042364,31.659000396728516,97.37115699639006,108.62956826340364
2015-11-26,8484.900390625,146076886000.0,0.146076886,9619195214.0,96.19195214,31.461999893188477,98.51797904150709,107.95361263059601
2015-11-27,8398.400390625,146670671000.0,0.146670671,-3302185417.0,-33.02185417,32.69499969482422,97.51362957424567,112.18432852314182
2015-11-30,8320.6103515625,147455925000.0,0.147455925,-19291193266.0,-192.91193266,31.708999633789062,96.61041125874664,108.80112755040969
2015-12-01,8463.2998046875,147290940000.0,0.14729094,8530430234.0,85.30430234,32.821998596191406,98.2671751457977,112.62009199174679
2015-12-02,8457.400390625,147451140000.0,0.14745114,471989729.0,4.71989729,31.639999389648438,98.19867718775346,108.5643712840356
2015-12-03,8456.0595703125,147371590000.0,0.14737159,-185517074.0,-1.85517074,31.777999877929688,98.18310895461411,109.03788381678379
2015-12-04,8398.599609375,148965255000.0,0.148965255,-9638130025.0,-96.38130025,30.74799919128418,97.51594269847031,105.5037062211806
2015-12-07,8454.26953125,149036021000.0,0.149036021,6156876462.0,61.56876462,31.871000289916992,98.16232485312511,109.35699037339963
2015-12-08,8343.8603515625,149523648000.0,0.149523648,-11433970200.0,-114.339702,31.861000061035156,96.88036646237471,109.32267720708498
2015-12-09,8229.6201171875,148467913000.0,0.148467913,-8935660463.0,-89.35660463,31.94499969482422,95.55392578567702,109.61089995064741
2015-12-10,8216.169921875,148377720000.0,0.14837772,-11845319779.0,-118.45319779,31.7189998626709,95.39775588398139,108.83544071672435
2015-12-11,8115.89013671875,147378807000.0,0.147378807,-8594711565.0,-85.94711565,33.0,94.23340965509391,113.23085718975365
2015-12-14,8040.16015625,146597637000.0,0.146597637,-5411334887.0,-54.11334887,31.85700035095215,93.3541106315158,109.30895324947257
2015-12-15,8073.35009765625,147034596000.0,0.147034596,-5514670100.0,-55.146701,31.927000045776367,93.73947826122452,109.54913886910794
2015-12-16,8184.66015625,147006320000.0,0.14700632,4112351225.0,41.12351225,32.016998291015625,95.03189673578485,109.85794427680536
2015-12-17,8319.669921875,146185302000.0,0.146185302,7474683631.0,74.74683631,31.92099952697754,96.59949195174505,109.52854966040569
2015-12-18,8257.3203125,146392278000.0,0.146392278,1045831055.0,10.45831055,32.04999923706055,95.87555210249953,109.97117838010048
2015-12-21,8282.169921875,146897766000.0,0.146897766,-1667585007.0,-16.67585007,32.77899932861328,96.16408033299011,112.47255126670427
2015-12-22,8292.740234375,146915015000.0,0.146915015,1556641402.0,15.56641402,31.860000610351562,96.28681198302665,109.31924785382367
2015-12-23,8315.7001953125,146338779000.0,0.146338779,3806507212.0,38.06507212,31.8799991607666,96.55339954991592,109.38786764188573
2015-12-24,8324.3603515625,145869695000.0,0.145869695,3006540716.0,30.06540716,31.99799919128418,96.65395242062213,109.7927538420046
2015-12-25,8363.2802734375,145691255000.0,0.145691255,2086688296.0,20.86688296,31.823999404907227,97.10585071889973,109.19571914617742
2015-12-28,8358.490234375,145685120000.0,0.14568512,1531044373.0,15.31044373,31.78700065612793,97.05023368791034,109.06876762983717
2015-12-29,8293.91015625,145544967000.0,0.145544967,-988916553.0,-9.88916553,31.91900062561035,96.30039591842427,109.52169095388311
2015-12-30,8279.990234375,146001766000.0,0.146001766,-3480908247.0,-34.80908247,32.11800003051758,96.13877203264998,110.2045052932133
2015-12-31,8338.0595703125,145719683000.0,0.145719683,452642162.0,4.52642162,31.988000869750977,96.81301372759854,109.75844722025721
2016-01-04,8114.259765625,146187697000.0,0.146187697,-13936840078.0,-139.36840078,32.058998107910156,94.21447945463788,110.00205564858658
2016-01-05,8075.10986328125,145854961000.0,0.145854961,-4206204605.0,-42.06204605,32.4640007019043,93.75991085854214,111.39171597834508
2016-01-06,7990.39013671875,144332193000.0,0.144332193,-4883790037.0,-48.83790037,32.24599838256836,92.77623210432735,110.64369811507954
2016-01-07,7852.06005859375,142389899000.0,0.142389899,-12043094298.0,-120.43094298,33.44200134277344,91.17008481795655,114.74746903585238
2016-01-08,7893.97021484375,141651703000.0,0.141651703,-4936331692.0,-49.36331692,32.23400115966797,91.65670265729217,110.6025327868096
2016-01-11,7788.419921875,141444601000.0,0.141444601,-9839111036.0,-98.39111036,32.20100021362305,90.43116068604998,110.48929868351448
2016-01-12,7768.4501953125,139426273000.0,0.139426273,-3186113400.0,-31.861134,32.558998107910156,90.19929266021872,111.71767469691618
2016-01-13,7824.60986328125,138870398000.0,0.138870398,1149547325.0,11.49547325,33.650001525878906,90.85136124525908,115.46116718823596
2016-01-14,7742.8798828125,137548781000.0,0.137548781,-3741784101.0,-37.41784101,33.612998962402344,89.9023963626802,115.33420258276112
2016-01-15,7762.009765625,136781284000.0,0.136781284,-7240813582.0,-72.40813582,33.72800064086914,90.12451298246641,115.72880072309614
2016-01-18,7811.18017578125,136792835000.0,0.136792835,-2823236341.0,-28.23236341,32.67499923706055,90.69542945929247,112.11570219051248
2016-01-19,7854.8798828125,137417250000.0,0.13741725,-5139195843.0,-51.39195843,32.64500045776367,91.20282573069497,112.01276923613577
2016-01-20,7699.1201171875,137991674000.0,0.137991674,-7910209645.0,-79.10209645,32.444000244140625,89.39430275235704,111.32308964571574
2016-01-21,7664.009765625,137559281000.0,0.137559281,-2422409929.0,-24.22409929,32.91600036621094,88.98663728545347,112.94263444619119
2016-01-22,7756.18017578125,137685715000.0,0.137685715,1656348127.0,16.56348127,32.94599914550781,90.05682575178523,113.0455674005679
2016-01-25,7894.14990234375,136720539000.0,0.136720539,5919953501.0,59.19953501,32.641998291015625,91.65878900463204,112.00246808721734
2016-01-26,7828.669921875,137041614000.0,0.137041614,-4617812550.0,-46.1781255,32.47800064086914,90.89850249018028,111.43975310227215
2016-01-27,7849.830078125,136853106000.0,0.136853106,-145764773.0,-1.45764773,32.45100021362305,91.14419256713815,111.34710820767928
2016-01-28,7905.10009765625,136385972000.0,0.136385972,5004171031.0,50.04171031,32.595001220703125,91.78593146507733,111.84120994912973
2016-01-29,8080.60009765625,135211537000.0,0.135211537,11347193393.0,113.47193393,32.60599899291992,93.82365784085047,111.87894592413838
2016-02-01,8156.9599609375,134836456000.0,0.134836456,6834245227.0,68.34245227,32.79899978637695,94.71027041896237,112.5411775993336
2016-02-02,8131.240234375,133862527000.0,0.133862527,4060121004.0,40.60121004,32.43000030517578,94.41163927825535,111.27505252178867
2016-02-03,8063.0,132926274000.0,0.132926274,-1752947004.0,-17.52947004,32.571998596191406,93.61930352056373,111.76228246758197
2016-02-15,8066.509765625,133492185000.0,0.133492185,-3055023519.0,-30.55023519,32.1879997253418,93.66005532675658,110.44469091284867
2016-02-16,8212.0703125,133239752000.0,0.133239752,9065097918.0,90.65097918,33.39899826049805,95.35015541586856,114.5999152216753
2016-02-17,8214.25,133690502000.0,0.133690502,2305038983.0,23.05038983,33.439998626708984,95.37546371620869,114.74059724019523
2016-02-18,8314.669921875,133711074000.0,0.133711074,10682243122.0,106.82243122,33.4900016784668,96.5414370692444,114.91216961633586
2016-02-19,8325.0400390625,134214644000.0,0.134214644,2489458817.0,24.89458817,32.308998107910156,96.66184425621208,110.85986517275137
2016-02-22,8326.6796875,134203010000.0,0.13420301,2751237331.0,27.51237331,32.30799865722656,96.68088217568837,110.8564358194901
2016-02-23,8334.6396484375,135053715000.0,0.135053715,1234030347.0,12.34030347,32.3380012512207,96.77330509507564,110.95938186300141
2016-02-24,8282.8603515625,135394181000.0,0.135394181,-711623928.0,-7.11623928,33.47200012207031,96.17209689586666,114.85040199022909
2016-02-25,8365.8603515625,135215237000.0,0.135215237,7515658602.0,75.15658602,32.301998138427734,97.13580794537762,110.83584661078785
2016-02-26,8411.16015625,135118075000.0,0.135118075,9140527904.0,91.40527904,32.31100082397461,97.66178291306474,110.86673696840852
2016-03-01,8485.6904296875,135386875000.0,0.135386875,3332702712.0,33.32702712,32.39099884033203,98.52715216649595,111.14122920979128
2016-03-02,8544.0498046875,135076002000.0,0.135076002,7679504926.0,76.79504926,32.22100067138672,99.20476149818334,110.55792501614381
2016-03-03,8611.7900390625,135226767000.0,0.135226767,14470384991.0,144.70384991,33.356998443603516,99.9912917676249,114.45580384989407
2016-03-04,8643.5498046875,135488660000.0,0.13548866,6626965744.0,66.26965744,31.791000366210938,100.36005365994647,109.08249158744958
2016-03-07,8659.5498046875,136012740000.0,0.13601274,5941785546.0,59.41785546,31.76799964904785,100.54582928394859,109.00357065046913
2016-03-08,8664.3095703125,137353706000.0,0.137353706,4866156828.0,48.66156828,32.994998931884766,100.6010948107666,113.21369733431266
2016-03-09,8634.1103515625,138181695000.0,0.138181695,2863551114.0,28.63551114,31.908000946044922,100.250452391538,109.48394843430718
2016-03-10,8660.7001953125,138248994000.0,0.138248994,7654615728.0,76.54615728,33.20800018310547,100.55918644246142,113.9445553421372
2016-03-11,8706.1396484375,138451756000.0,0.138451756,11438264635.0,114.38264635,33.071998596191406,101.08678286487465,113.47790151591157
2016-03-14,8747.900390625,138908859000.0,0.138908859,9161022304.0,91.61022304,31.68600082397461,101.57166586104178,108.72221315799652
2016-03-15,8611.1796875,138745243000.0,0.138745243,4504233798.0,45.04233798,31.798999786376953,99.9842049899759,109.10993950267441
2016-03-16,8699.1396484375,138224005000.0,0.138224005,12418714904.0,124.18714904,32.90999984741211,101.00550602937372,112.92204523748892
2016-03-17,8734.5400390625,137770974000.0,0.137770974,14324918820.0,143.2491882,31.60099983215332,101.41653913301609,108.4305545166055
2016-03-18,8810.7099609375,137882621000.0,0.137882621,17329188088.0,173.29188088,32.698001861572266,102.30094630592362,112.19462967206024
2016-03-21,8812.7001953125,138424070000.0,0.13842407,4531467731.0,45.31467731,31.486000061035156,102.32405487048149,108.03596292083778
2016-03-22,8785.6796875,139005136000.0,0.139005136,3662974104.0,36.62974104,32.5359992980957,102.0103203892489,111.63876030450301
2016-03-23,8766.08984375,139705486000.0,0.139705486,3502870326.0,35.02870326,32.518001556396484,101.78286317382641,111.57700576753082
2016-03-24,8743.3798828125,139925290000.0,0.13992529,2404330645.0,24.04330645,32.612998962402344,101.5191783510622,111.90296448610194
2016-03-25,8704.9697265625,139870449000.0,0.139870449,-3652703419.0,-36.52703419,32.71500015258789,101.07319892947703,112.25295485577116
2016-03-28,8690.4501953125,139615665000.0,0.139615665,2866786056.0,28.66786056,32.70899963378906,100.90461299334035,112.23236564706889
2016-03-29,8617.349609375,138709263000.0,0.138709263,3851491353.0,38.51491353,32.68299865722656,100.05584380787418,112.1431501057373
2016-03-30,8737.0400390625,138031031000.0,0.138031031,14721382731.0,147.21382731,32.4119987487793,101.44556657426642,111.2132848956819
2016-03-31,8744.830078125,138047760000.0,0.13804776,5564608409.0,55.64608409,32.270999908447266,101.53601653475621,110.72948430314986
2016-04-01,8657.5498046875,138750445000.0,0.138750445,-4529536954.0,-45.29536954,,100.5226073309483,
2016-04-06,8513.2998046875,139342699000.0,0.139342699,-6774244025.0,-67.74244025,32.4119987487793,98.8477239708043,111.2132848956819
2016-04-07,8490.25,140050208000.0,0.140050208,-6211997544.0,-62.11997544,31.51099967956543,98.5800932302451,108.12174256434079
2016-04-08,8541.5,140088051000.0,0.140088051,-675617351.0,-6.75617351,,99.17515577587686,
2016-04-11,8562.58984375,139919565000.0,0.139919565,-266024600.0,-2.660246,32.380001068115234,99.42002945604956,111.10349323478262
2016-04-12,8531.1796875,139324649000.0,0.139324649,-1182978652.0,-11.82978652,32.37099838256836,99.05532686996534,111.07260287716194
2016-04-13,8652.080078125,138277361000.0,0.138277361,16451491247.0,164.51491247,32.34199905395508,100.45909846436898,110.97309927604651
2016-04-14,8667.7099609375,139222394000.0,0.139222394,6489858094.0,64.89858094,32.426998138427734,100.64057666640474,111.26475137287024
2016-04-15,8700.3896484375,139061615000.0,0.139061615,7715621700.0,77.156217,,101.02001974999891,
2016-04-18,8666.009765625,138782751000.0,0.138782751,607451611.0,6.07451611,32.38999938964844,100.62083573858567,111.13779985653001
2016-04-19,8633.7197265625,139153903000.0,0.139153903,-502048508.0,-5.02048508,32.2599983215332,100.24591685384263,110.69173523900662
2016-04-20,8514.48046875,138896726000.0,0.138896726,-1013369978.0,-10.13369978,32.233001708984375,98.86143263348853,110.59910343354832
2016-04-21,8568.650390625,138449821000.0,0.138449821,7360566886.0,73.60566886,31.441999435424805,99.49039832339314,107.88498629796668
2016-04-22,8535.75,137527965000.0,0.137527965,3680348012.0,36.80348012,,99.1083926610011,
2016-04-25,8560.2802734375,137275953000.0,0.137275953,3995953930.0,39.9595393,32.35200119018555,99.39321308942573,111.00741898692847
2016-04-26,8581.5703125,137086939000.0,0.137086939,3083330428.0,30.83330428,32.354000091552734,99.6404112326673,111.01427769345102
2016-04-27,8563.0498046875,136719669000.0,0.136719669,73789218.0,0.73789218,32.3380012512207,99.42537005168586,110.95938186300141
2016-04-28,8473.8701171875,136666161000.0,0.136666161,-6484498535.0,-64.84498535,32.27199935913086,98.38990679583425,110.73291365641114
2016-04-29,8377.900390625,135811175000.0,0.135811175,-6062162079.0,-60.62162079,,97.27560455599297,
2016-05-03,8294.1201171875,135178639000.0,0.135178639,-12625813084.0,-126.25813084,32.19599914550781,96.30283376993553,110.4721388280735
2016-05-04,8185.47021484375,135113930000.0,0.13511393,-13691973478.0,-136.91973478,32.33599853515625,95.04130230708063,110.95251006734426
2016-05-05,8167.9599609375,135040051000.0,0.135040051,-10724090158.0,-107.24090158,32.369998931884766,94.83799116046382,111.06917352390067
2016-05-06,8146.43017578125,134814479000.0,0.134814479,-13806495600.0,-138.064956,,94.5880093309617,
2016-05-09,8131.830078125,134124960000.0,0.13412496,-7211082229.0,-72.11082229,32.40800094604492,94.41848794017535,111.19956748263678
2016-05-10,8156.2900390625,133687334000.0,0.133687334,-3943080878.0,-39.43080878,32.5260009765625,94.70249197181481,111.60445368275565
2016-05-11,8135.56005859375,133384757000.0,0.133384757,-10105052550.0,-101.0505255,32.51900100708008,94.46179665574395,111.5804351207921
2016-05-12,8108.0498046875,132038234000.0,0.132038234,-3289675769.0,-32.89675769,32.53099822998047,94.14237574412583,111.62160044906202
2016-05-13,8053.68994140625,131109787000.0,0.131109787,-14089784894.0,-140.89784894,,93.51120464901685,
2016-05-16,8067.60009765625,130835681000.0,0.130835681,-2971343359.0,-29.71343359,32.69499969482422,93.67271514634876,112.18432852314182
2016-05-17,8140.47998046875,130913084000.0,0.130913084,-5032302423.0,-50.32302423,32.608001708984375,94.51892175301707,111.88581771979554
2016-05-18,8159.68017578125,130989491000.0,0.130989491,-2411401161.0,-24.11401161,32.69499969482422,94.74185476958846,112.18432852314182
2016-05-19,8095.97998046875,130682961000.0,0.130682961,-8399418248.0,-83.99418248,32.790000915527344,94.0022332987612,112.5103003308475
2016-05-20,8131.259765625,130128848000.0,0.130128848,-95562298.0,-0.95562298,,94.41186605514011,
2016-05-23,8344.4404296875,129097295000.0,0.129097295,8485417778.0,84.85417778,32.650001525878906,96.88710173585233,112.02992909157676
2016-05-24,8300.66015625,129895531000.0,0.129895531,-1055312509.0,-10.55312509,32.691001892089844,96.37877000980016,112.1706111100967
2016-05-25,8396.2001953125,129680221000.0,0.129680221,3337550529.0,33.37550529,32.6349983215332,97.48808315817654,111.97844952525382
2016-05-26,8394.1201171875,130028605000.0,0.130028605,1657636192.0,16.57636192,32.56700134277344,97.46393141994872,111.74513570127557
2016-05-27,8463.6103515625,130123312000.0,0.130123312,4571507026.0,45.71507026,,98.27078089826551,
2016-05-30,8535.8701171875,129544032000.0,0.129544032,13914848571.0,139.14848571,32.650001525878906,99.10978733884242,112.02992909157676
2016-05-31,8535.58984375,129518194000.0,0.129518194,3556272257.0,35.56272257,32.619998931884766,99.106533090546,111.92698304806545
2016-06-01,8597.16015625,129240527000.0,0.129240527,9460641477.0,94.60641477,32.608001708984375,99.82142454208928,111.88581771979554
2016-06-02,8556.01953125,129733620000.0,0.12973362,6746629606.0,67.46629606,32.60200119018555,99.34374171201354,111.86522851109326
2016-06-03,8587.3603515625,129661499000.0,0.129661499,8965204179.0,89.65204179,,99.70763924015684,
2016-06-06,8597.1103515625,129675393000.0,0.129675393,5081561038.0,50.81561038,32.38999938964844,99.82084626103313,111.13779985653001
2016-06-07,8679.900390625,129352080000.0,0.12935208,15008507853.0,150.08507853,32.33000183105469,100.78211945903281,110.93193394777659
2016-06-08,8715.48046875,129457301000.0,0.129457301,12946483372.0,129.46483372,32.220001220703125,101.19523891001505,110.55449566288253
2016-06-13,8536.2197265625,129254617000.0,0.129254617,-5443512460.0,-54.4351246,32.41600036621094,99.11384664507978,111.22701539786159
2016-06-14,8576.1201171875,129467844000.0,0.129467844,2869494598.0,28.69494598,32.415000915527344,99.57712914297274,111.22358604460032
2016-06-15,8606.3701171875,129999627000.0,0.129999627,4124146668.0,41.24146668,32.43000030517578,99.92836118210172,111.27505252178867
2016-06-16,8494.1396484375,130161036000.0,0.130161036,-8597362643.0,-85.97362643,32.38100051879883,98.62525584684668,111.10692258804391
2016-06-17,8568.080078125,129882368000.0,0.129882368,5923596252.0,59.23596252,,99.4837764383579,
2016-06-20,8625.919921875,130080294000.0,0.130080294,4267319223.0,42.67319223,32.25199890136719,100.15535350491045,110.66428732378179
2016-06-21,8684.849609375,129756315000.0,0.129756315,7807532107.0,78.07532107,32.25,100.83958472163307,110.65742861725924
2016-06-22,8716.25,130139755000.0,0.130139755,5268538829.0,52.68538829,32.21699905395508,101.20417391927492,110.54419451396411
2016-06-23,8676.6796875,130423439000.0,0.130423439,3459935160.0,34.5993516,32.176998138427734,100.74472395073452,110.40694184870543
2016-06-24,8476.990234375,129112720000.0,0.12911272,-13023451674.0,-130.23451674,,98.42613440317596,
2016-06-27,8458.8701171875,129572011000.0,0.129572011,-1411396628.0,-14.11396628,32.5099983215332,98.21574214833227,111.54954476317143
2016-06-28,8505.509765625,130091756000.0,0.130091756,1681174987.0,16.81174987,32.4109992980957,98.75727401031449,111.2098555424206
2016-06-29,8586.5595703125,130071390000.0,0.13007139,6315172293.0,63.15172293,32.33300018310547,99.69834138788134,110.9422220075604
2016-06-30,8666.580078125,130049765000.0,0.130049765,10120411612.0,101.20411612,32.2760009765625,100.62745762362091,110.74664415859084
2016-07-01,8738.240234375,130181057000.0,0.130181057,12619131186.0,126.19131186,,101.45950201383542,
2016-07-04,8760.580078125,129851162000.0,0.129851162,6222393810.0,62.2239381,32.19599914550781,101.7188894146333,110.4721388280735
2016-07-05,8716.0703125,130414380000.0,0.13041438,-417278842.0,-4.17278842,32.257999420166016,101.20208757193505,110.68487653248407
2016-07-06,8575.75,131059956000.0,0.131059956,-14750361510.0,-147.5036151,32.38399887084961,99.57283172100637,111.11721064782773
2016-07-07,8640.91015625,131164646000.0,0.131164646,2399904492.0,23.99904492,32.290000915527344,100.32940476397005,110.7946812825179
2016-07-08,8640.91015625,,,,,,100.32940476397005,
2016-07-11,8786.4697265625,130522761000.0,0.130522761,14563819737.0,145.63819737,32.207000732421875,102.01949351423778,110.50988789221674
2016-07-12,8841.4599609375,130200312000.0,0.130200312,12453851127.0,124.53851127,32.20100021362305,102.65798383330267,110.48929868351448
2016-07-13,8857.75,130218339000.0,0.130218339,9408842359.0,94.08842359,32.18000030517578,102.84712709404357,110.41724299762386
2016-07-14,8866.3603515625,130710058000.0,0.130710058,7069172301.0,70.69172301,32.055999755859375,102.94710168369363,109.99176758880273
2016-07-15,8949.849609375,130695883000.0,0.130695883,14973704581.0,149.73704581,,103.91649349416802,
2016-07-18,9008.2099609375,130541684000.0,0.130541684,14819789118.0,148.19789118,31.992000579833984,104.59411416469966,109.77217117786961
2016-07-19,9034.8701171875,130733497000.0,0.130733497,17202442213.0,172.02442213,31.979999542236328,104.90366461240825,109.7309927604651
2016-07-20,9007.6796875,131046220000.0,0.13104622,12718146170.0,127.1814617,32.040000915527344,104.5879571722782,109.93687175835312
2016-07-21,9056.5595703125,130745768000.0,0.130745768,16025558574.0,160.25558574,32.04999923706055,105.15550034294334,109.97117838010048
2016-07-22,9013.1396484375,131523483000.0,0.131523483,5178646734.0,51.78646734,,104.65135265041516,
2016-07-25,8991.669921875,131364344000.0,0.131364344,5888046148.0,58.88046148,32.137001037597656,104.4020681598337,110.26970227258136
2016-07-26,9024.7900390625,131364021000.0,0.131364021,11848095033.0,118.48095033,32.09700012207031,104.7866250621794,110.13244960732268
2016-07-27,9063.3896484375,131532232000.0,0.131532232,11089350755.0,110.89350755,32.0629997253418,105.23480421954679,110.01578615076627
2016-07-28,9076.6396484375,131367925000.0,0.131367925,9693053321.0,96.93053321,31.94099998474121,105.38864965817353,109.597175993035
2016-07-29,8984.41015625,132002816000.0,0.132002816,-1321109827.0,-13.21109827,,104.31777519176538,
2016-08-01,9080.7099609375,131855136000.0,0.131855136,12577478702.0,125.77478702,31.6200008392334,105.43590996095922,108.49575149597355
2016-08-02,9068.759765625,132420445000.0,0.132420445,3555769376.0,35.55769376,31.676000595092773,105.29715652401379,108.68789999168185
2016-08-03,9001.7099609375,133212183000.0,0.133212183,-2556582548.0,-25.56582548,31.738000869750977,104.51864281744881,108.90063769609242
2016-08-04,9024.7099609375,133675280000.0,0.13367528,1745126397.0,17.45126397,31.687999725341797,104.78569527695183,108.72907186451909
2016-08-05,9092.1201171875,133785462000.0,0.133785462,12026451478.0,120.26451478,,105.56839301704082,
2016-08-08,9150.259765625,134207058000.0,0.134207058,5699390630.0,56.9939063,31.5049991607666,106.24345110877455,108.10115335563853
2016-08-09,9155.080078125,133983240000.0,0.13398324,6583482587.0,65.83482587,31.44300079345703,106.29941964393535,107.88842219579526
2016-08-10,9200.419921875,134189859000.0,0.134189859,6872799910.0,68.7279991,31.20599937438965,106.82585950423625,107.07521389772896
2016-08-11,9131.830078125,133257525000.0,0.133257525,4178375699.0,41.78375699,31.31800079345703,106.02946444030728,107.45951743371288
2016-08-12,9150.3896484375,133235222000.0,0.133235222,4611556075.0,46.11556075,,106.24495917505826,
2016-08-15,9148.509765625,132605362000.0,0.132605362,3461882221.0,34.61882221,31.351999282836914,106.22313189989931,107.57617434570197
2016-08-16,9110.3603515625,133378800000.0,0.1333788,-394988809.0,-3.94988809,31.240999221801758,105.78017994972583,107.19530670754665
2016-08-17,9117.7001953125,133928456000.0,0.133928456,3661472982.0,36.61472982,31.395999908447266,105.86540270302172,107.72715096857306
2016-08-18,9122.5,134611074000.0,0.134611074,4603194403.0,46.03194403,31.41200065612793,105.9211331224535,107.78205334359
2016-08-19,9034.26953125,134299939000.0,0.134299939,-3845229431.0,-38.45229431,,104.89669122320164,
2016-08-22,8981.8095703125,134185251000.0,0.134185251,-2582167728.0,-25.82167728,31.791000366210938,104.28757984955848,109.08249158744958
2016-08-23,9030.9296875,134425032000.0,0.134425032,-115919331.0,-1.15919331,31.805999755859375,104.85791237590627,109.13395806463795
2016-08-24,9017.3798828125,134789915000.0,0.134789915,-348722856.0,-3.48722856,31.75,104.70058591209832,108.94180956892964
2016-08-25,9115.4697265625,134947860000.0,0.13494786,7951599315.0,79.51599315,31.659000396728516,105.83950478278119,108.62956826340364
2016-08-26,9131.7197265625,135186322000.0,0.135186322,3497775617.0,34.97775617,,106.02818315090833,
2016-08-29,9110.169921875,135220178000.0,0.135220178,-39639901.0,-0.39639901,31.68600082397461,105.77796887509933,108.72221315799652
2016-08-30,9110.5595703125,135173745000.0,0.135173745,1571660532.0,15.71660532,31.71500015258789,105.78249307395046,108.82171675911194
2016-08-31,9068.849609375,135955608000.0,0.135955608,-1680522135.0,-16.80522135,31.714000701904297,105.29819969768373,108.81828740585067
2016-09-01,9001.150390625,136450263000.0,0.136450263,-8708379409.0,-87.08379409,31.718000411987305,104.5121456597002,108.83201136346308
2016-09-02,8987.5498046875,135139886000.0,0.135139886,407295648.0,4.07295648,,104.35422957599185,
2016-09-05,9090.1298828125,134461872000.0,0.134461872,8173994174.0,81.73994174,31.481000900268555,105.54528445248292,108.01880960996408
2016-09-06,9181.849609375,134448975000.0,0.134448975,9419821546.0,94.19821546,31.1200008392334,106.61024004219864,106.78013244764395
2016-09-07,9259.0703125,134236744000.0,0.134236744,5675117623.0,56.75117623,31.22100067138672,107.50684781150667,107.12668691948461
2016-09-08,9262.8896484375,134881699000.0,0.134881699,1802687797.0,18.02687797,31.288999557495117,107.55119403132309,107.36000728803015
2016-09-09,9164.8798828125,135099961000.0,0.135099961,-7582464886.0,-75.82464886,,106.41320494586779,
2016-09-12,8947.0595703125,135085336000.0,0.135085336,-15023842571.0,-150.23842571,31.665000915527344,103.88409841617889,108.65015747210592
2016-09-13,8940.830078125,134028531000.0,0.134028531,-7360565504.0,-73.60565504,31.770999908447266,103.81176792878209,109.01386525482026
2016-09-14,8902.2998046875,133323968000.0,0.133323968,-6886579282.0,-68.86579282,31.67799949645996,103.3643938293556,108.69475869820442
2016-09-19,9152.8798828125,133158872000.0,0.133158872,11122038286.0,111.22038286,31.400999069213867,106.2738732278662,107.74430427944675
2016-09-20,9161.580078125,133526414000.0,0.133526414,941123213.0,9.41123213,31.334999084472656,106.3748909911862,107.51784261742377
2016-09-21,9228.5,133113309000.0,0.133113309,6927268238.0,69.27268238,31.14699935913086,107.1518966314675,106.87277079766953
2016-09-22,9235.259765625,133416994000.0,0.133416994,2177452451.0,21.77452451,31.371999740600586,107.23038411128576,107.64480067833131
2016-09-23,9284.6201171875,133681282000.0,0.133681282,4765612791.0,47.65612791,,107.80350599331621,
2016-09-26,9194.51953125,133770953000.0,0.133770953,-3054337646.0,-30.54337646,31.426000595092773,106.75735020734778,107.83009046751705
2016-09-29,9270.900390625,132931517000.0,0.132931517,13341764000.0,133.41764,31.378000259399414,107.64420657061078,107.66538988703358
2016-09-30,9166.849609375,133336369000.0,0.133336369,-7671865946.0,-76.71865946,,106.43607539469666,
2016-10-03,9234.2001953125,133332579000.0,0.133332579,2755761537.0,27.55761537,31.312000274658203,107.21808146528709,107.4389282250106
