timestamp_utc,yield_pct,source
2026-06-01T00:00:00Z,3.933,CNBC
2026-06-01T00:02:00Z,3.932,CNBC
2026-06-01T00:03:00Z,3.932,CNBC
2026-06-01T00:04:00Z,3.933,CNBC
2026-06-01T00:05:00Z,3.932,CNBC
2026-06-01T00:06:00Z,3.932,CNBC
2026-06-01T00:07:00Z,3.932,CNBC
2026-06-01T00:08:00Z,3.933,CNBC
2026-06-01T00:09:00Z,3.937,CNBC
2026-06-01T00:10:00Z,3.937,CNBC
2026-06-01T00:11:00Z,3.936,CNBC
2026-06-01T00:12:00Z,3.937,CNBC
2026-06-01T00:13:00Z,3.936,CNBC
2026-06-01T00:14:00Z,3.936,CNBC
2026-06-01T00:15:00Z,3.933,CNBC
2026-06-01T00:16:00Z,3.933,CNBC
2026-06-01T00:17:00Z,3.934,CNBC
2026-06-01T00:18:00Z,3.934,CNBC
2026-06-01T00:19:00Z,3.932,CNBC
2026-06-01T00:20:00Z,3.932,CNBC
2026-06-01T00:21:00Z,3.933,CNBC
2026-06-01T00:22:00Z,3.932,CNBC
2026-06-01T00:23:00Z,3.933,CNBC
2026-06-01T00:24:00Z,3.932,CNBC
2026-06-01T00:25:00Z,3.932,CNBC
2026-06-01T00:26:00Z,3.929,CNBC
2026-06-01T00:27:00Z,3.927,CNBC
2026-06-01T00:28:00Z,3.927,CNBC
2026-06-01T00:33:00Z,3.932,CNBC
2026-06-01T00:34:00Z,3.937,CNBC
2026-06-01T00:35:00Z,3.937,CNBC
2026-06-01T00:36:00Z,3.935,CNBC
2026-06-01T00:38:00Z,3.933,CNBC
2026-06-01T00:39:00Z,3.933,CNBC
2026-06-01T00:40:00Z,3.933,CNBC
2026-06-01T00:45:00Z,3.933,CNBC
2026-06-01T00:46:00Z,3.935,CNBC
2026-06-01T00:47:00Z,3.936,CNBC
2026-06-01T00:50:00Z,3.935,CNBC
2026-06-01T00:51:00Z,3.936,CNBC
2026-06-01T00:52:00Z,3.937,CNBC
2026-06-01T00:53:00Z,3.935,CNBC
2026-06-01T00:54:00Z,3.936,CNBC
2026-06-01T00:55:00Z,3.935,CNBC
2026-06-01T00:57:00Z,3.935,CNBC
2026-06-01T00:58:00Z,3.934,CNBC
2026-06-01T00:59:00Z,3.935,CNBC
2026-06-01T01:00:00Z,3.938,CNBC
2026-06-01T01:01:00Z,3.935,CNBC
2026-06-01T01:02:00Z,3.932,CNBC
2026-06-01T01:03:00Z,3.934,CNBC
2026-06-01T01:04:00Z,3.933,CNBC
2026-06-01T01:05:00Z,3.934,CNBC
2026-06-01T01:06:00Z,3.933,CNBC
2026-06-01T01:07:00Z,3.934,CNBC
2026-06-01T01:08:00Z,3.93,CNBC
2026-06-01T01:09:00Z,3.93,CNBC
2026-06-01T01:10:00Z,3.931,CNBC
2026-06-01T01:11:00Z,3.93,CNBC
2026-06-01T01:12:00Z,3.931,CNBC
2026-06-01T01:13:00Z,3.93,CNBC
2026-06-01T01:14:00Z,3.934,CNBC
2026-06-01T01:16:00Z,3.93,CNBC
2026-06-01T01:17:00Z,3.934,CNBC
2026-06-01T01:18:00Z,3.934,CNBC
2026-06-01T01:20:00Z,3.935,CNBC
2026-06-01T01:21:00Z,3.931,CNBC
2026-06-01T01:31:00Z,3.935,CNBC
2026-06-01T01:32:00Z,3.935,CNBC
2026-06-01T01:34:00Z,3.935,CNBC
2026-06-01T01:35:00Z,3.935,CNBC
2026-06-01T01:36:00Z,3.932,CNBC
2026-06-01T01:37:00Z,3.935,CNBC
2026-06-01T01:38:00Z,3.935,CNBC
2026-06-01T01:40:00Z,3.934,CNBC
2026-06-01T01:41:00Z,3.934,CNBC
2026-06-01T01:42:00Z,3.935,CNBC
2026-06-01T01:44:00Z,3.935,CNBC
2026-06-01T01:45:00Z,3.935,CNBC
2026-06-01T01:46:00Z,3.934,CNBC
2026-06-01T01:47:00Z,3.935,CNBC
2026-06-01T01:48:00Z,3.935,CNBC
2026-06-01T01:49:00Z,3.935,CNBC
2026-06-01T01:50:00Z,3.935,CNBC
2026-06-01T01:51:00Z,3.935,CNBC
2026-06-01T01:53:00Z,3.931,CNBC
2026-06-01T01:54:00Z,3.932,CNBC
2026-06-01T01:55:00Z,3.931,CNBC
2026-06-01T02:00:00Z,3.931,CNBC
2026-06-01T02:01:00Z,3.931,CNBC
2026-06-01T03:30:00Z,3.931,CNBC
2026-06-01T03:31:00Z,3.931,CNBC
2026-06-01T03:32:00Z,3.931,CNBC
2026-06-01T03:33:00Z,3.931,CNBC
2026-06-01T03:34:00Z,3.931,CNBC
2026-06-01T03:35:00Z,3.931,CNBC
2026-06-01T03:36:00Z,3.931,CNBC
2026-06-01T04:28:00Z,3.93,CNBC
2026-06-01T04:29:00Z,3.931,CNBC
2026-06-01T04:30:00Z,3.93,CNBC
2026-06-01T04:31:00Z,3.93,CNBC
2026-06-01T04:32:00Z,3.929,CNBC
2026-06-01T04:33:00Z,3.929,CNBC
2026-06-01T04:36:00Z,3.93,CNBC
2026-06-01T04:37:00Z,3.93,CNBC
2026-06-01T04:39:00Z,3.93,CNBC
2026-06-01T04:40:00Z,3.93,CNBC
2026-06-01T04:41:00Z,3.93,CNBC
2026-06-01T04:46:00Z,3.93,CNBC
2026-06-01T04:55:00Z,3.93,CNBC
2026-06-01T04:56:00Z,3.929,CNBC
2026-06-01T04:57:00Z,3.93,CNBC
2026-06-01T05:04:00Z,3.93,CNBC
2026-06-01T05:10:00Z,3.929,CNBC
2026-06-01T05:11:00Z,3.931,CNBC
2026-06-01T05:12:00Z,3.931,CNBC
2026-06-01T05:19:00Z,3.93,CNBC
2026-06-01T05:20:00Z,3.931,CNBC
2026-06-01T05:23:00Z,3.931,CNBC
2026-06-01T05:28:00Z,3.93,CNBC
2026-06-01T05:29:00Z,3.931,CNBC
2026-06-01T05:45:00Z,3.93,CNBC
2026-06-01T05:46:00Z,3.929,CNBC
2026-06-01T05:47:00Z,3.928,CNBC
2026-06-01T05:51:00Z,3.925,CNBC
2026-06-01T05:52:00Z,3.925,CNBC
2026-06-01T05:54:00Z,3.925,CNBC
2026-06-01T05:56:00Z,3.925,CNBC
2026-06-01T05:57:00Z,3.924,CNBC
2026-06-01T05:58:00Z,3.925,CNBC
2026-06-01T06:00:00Z,3.926,CNBC
2026-06-01T06:01:00Z,3.922,CNBC
2026-06-01T06:02:00Z,3.924,CNBC
2026-06-01T06:03:00Z,3.926,CNBC
2026-06-01T06:04:00Z,3.926,CNBC
2026-06-01T06:05:00Z,3.926,CNBC
2026-06-01T06:06:00Z,3.926,CNBC
