timestamp_utc,yield_pct,source
2026-07-10T00:00:00Z,5.6467,CNBC
2026-07-10T00:01:00Z,5.6498,CNBC
2026-07-10T00:02:00Z,5.6528,CNBC
2026-07-10T00:03:00Z,5.6544,CNBC
2026-07-10T00:04:00Z,5.6528,CNBC
2026-07-10T00:05:00Z,5.6518,CNBC
2026-07-10T00:14:00Z,5.6518,CNBC
2026-07-10T00:15:00Z,5.6498,CNBC
2026-07-10T00:16:00Z,5.6513,CNBC
2026-07-10T00:17:00Z,5.6513,CNBC
2026-07-10T00:18:00Z,5.6503,CNBC
2026-07-10T00:19:00Z,5.6503,CNBC
2026-07-10T00:20:00Z,5.6503,CNBC
2026-07-10T00:21:00Z,5.6498,CNBC
2026-07-10T00:23:00Z,5.6508,CNBC
2026-07-10T00:24:00Z,5.6484,CNBC
2026-07-10T00:25:00Z,5.6482,CNBC
2026-07-10T00:26:00Z,5.6469,CNBC
2026-07-10T00:27:00Z,5.6472,CNBC
2026-07-10T00:28:00Z,5.6474,CNBC
2026-07-10T00:30:00Z,5.6477,CNBC
2026-07-10T00:31:00Z,5.6472,CNBC
2026-07-10T00:32:00Z,5.6477,CNBC
2026-07-10T00:33:00Z,5.6467,CNBC
2026-07-10T00:34:00Z,5.6451,CNBC
2026-07-10T00:35:00Z,5.6446,CNBC
2026-07-10T00:36:00Z,5.6446,CNBC
2026-07-10T00:37:00Z,5.6451,CNBC
2026-07-10T00:39:00Z,5.6453,CNBC
2026-07-10T00:41:00Z,5.6446,CNBC
2026-07-10T00:42:00Z,5.6426,CNBC
2026-07-10T00:43:00Z,5.6416,CNBC
2026-07-10T00:44:00Z,5.6408,CNBC
2026-07-10T00:45:00Z,5.6392,CNBC
2026-07-10T00:46:00Z,5.6398,CNBC
2026-07-10T00:47:00Z,5.6395,CNBC
2026-07-10T00:48:00Z,5.6395,CNBC
2026-07-10T00:49:00Z,5.64,CNBC
2026-07-10T00:50:00Z,5.64,CNBC
2026-07-10T00:51:00Z,5.6416,CNBC
2026-07-10T00:52:00Z,5.6416,CNBC
2026-07-10T00:53:00Z,5.6426,CNBC
2026-07-10T00:54:00Z,5.6407,CNBC
2026-07-10T00:55:00Z,5.6404,CNBC
2026-07-10T00:56:00Z,5.6401,CNBC
2026-07-10T00:57:00Z,5.6399,CNBC
2026-07-10T00:59:00Z,5.6407,CNBC
2026-07-10T01:00:00Z,5.6416,CNBC
2026-07-10T01:01:00Z,5.6416,CNBC
2026-07-10T01:02:00Z,5.64,CNBC
2026-07-10T01:03:00Z,5.6405,CNBC
2026-07-10T01:04:00Z,5.6394,CNBC
2026-07-10T01:05:00Z,5.6392,CNBC
2026-07-10T01:06:00Z,5.6389,CNBC
2026-07-10T01:07:00Z,5.6389,CNBC
2026-07-10T01:10:00Z,5.6395,CNBC
2026-07-10T01:11:00Z,5.6395,CNBC
2026-07-10T01:12:00Z,5.6385,CNBC
2026-07-10T01:13:00Z,5.6385,CNBC
2026-07-10T01:14:00Z,5.6373,CNBC
2026-07-10T01:15:00Z,5.6376,CNBC
2026-07-10T01:16:00Z,5.6378,CNBC
2026-07-10T01:17:00Z,5.6373,CNBC
2026-07-10T01:18:00Z,5.6371,CNBC
2026-07-10T01:19:00Z,5.6371,CNBC
2026-07-10T01:20:00Z,5.638,CNBC
2026-07-10T01:21:00Z,5.638,CNBC
2026-07-10T01:22:00Z,5.6385,CNBC
2026-07-10T01:24:00Z,5.6375,CNBC
2026-07-10T01:25:00Z,5.638,CNBC
2026-07-10T01:26:00Z,5.6385,CNBC
2026-07-10T01:27:00Z,5.638,CNBC
2026-07-10T01:29:00Z,5.6375,CNBC
2026-07-10T01:30:00Z,5.6375,CNBC
2026-07-10T01:31:00Z,5.6369,CNBC
2026-07-10T01:32:00Z,5.6354,CNBC
2026-07-10T01:33:00Z,5.6339,CNBC
2026-07-10T01:34:00Z,5.6338,CNBC
2026-07-10T01:35:00Z,5.6343,CNBC
2026-07-10T01:38:00Z,5.634,CNBC
2026-07-10T01:39:00Z,5.634,CNBC
2026-07-10T01:40:00Z,5.6344,CNBC
2026-07-10T01:41:00Z,5.6339,CNBC
2026-07-10T01:42:00Z,5.6334,CNBC
2026-07-10T01:43:00Z,5.6334,CNBC
2026-07-10T01:44:00Z,5.6323,CNBC
2026-07-10T01:45:00Z,5.6323,CNBC
2026-07-10T01:46:00Z,5.6321,CNBC
2026-07-10T01:47:00Z,5.6305,CNBC
2026-07-10T01:48:00Z,5.6305,CNBC
